Rental Id,Duration,Bike Id,End Date,EndStation Id,EndStation Name,Start Date,StartStation Id,StartStation Name,Start Time,End Time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Station,Location,datum_start,tijd_start,dag_van_de_week_start,dagdeel_start,datum_end,tijd_end,dag_van_de_week_end,dagdeel_end,Categorie,nlc,Borough,Note,Entry_Week,Entry_Saturday,Entry_Sunday,Exit_Week,Exit_Saturday,Exit_Sunday,AnnualEntryExit_Mill,OS X,OS Y,Latitude,Longitude,Zone,Postcode,latitude,longitude,closest_stalling
124848897,240,21666,2022-09-04,71,"Newgate Street , St. Paul's",2022-09-04,82,"Chancery Lane, Holborn",10:35:00,10:39:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Chancery Lane,Holborn,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Kleine rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124942827,1320,12272,2022-09-06,503,"Cleveland Way, Stepney",2022-09-06,82,"Chancery Lane, Holborn",19:06:00,19:28:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Chancery Lane,Holborn,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124935150,2040,11259,2022-09-06,597,"Fulham Park Road, Fulham",2022-09-06,82,"Chancery Lane, Holborn",16:50:00,17:24:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Chancery Lane,Holborn,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Meerdere daagse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124939564,660,3259,2022-09-06,55,"Finsbury Circus, Liverpool Street",2022-09-06,82,"Chancery Lane, Holborn",18:09:00,18:20:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Chancery Lane,Holborn,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Kleine rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124791144,1020,17581,2022-09-02,141,"Chapel Place, Marylebone",2022-09-02,82,"Chancery Lane, Holborn",17:34:00,17:51:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Chancery Lane,Holborn,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Dagelijkse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124789419,480,22991,2022-09-02,192,"Wardour Street, Soho",2022-09-02,82,"Chancery Lane, Holborn",17:06:00,17:14:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Chancery Lane,Holborn,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Kleine rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124928668,720,22279,2022-09-06,287,"Bedford Way, Bloomsbury",2022-09-06,82,"Chancery Lane, Holborn",12:43:00,12:55:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Chancery Lane,Holborn,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124896738,480,23557,2022-09-05,14,"Belgrove Street , King's Cross",2022-09-05,82,"Chancery Lane, Holborn",16:11:00,16:19:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Chancery Lane,Holborn,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Kleine rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124756307,240,21003,2022-09-01,66,"Holborn Circus, Holborn",2022-09-01,82,"Chancery Lane, Holborn",18:06:00,18:10:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Chancery Lane,Holborn,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Kleine rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124741442,420,21237,2022-09-01,95,"Aldersgate Street, Barbican",2022-09-01,82,"Chancery Lane, Holborn",11:16:00,11:23:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Chancery Lane,Holborn,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Kleine rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124910038,1140,7542,2022-09-05,461,"Aston Street, Stepney",2022-09-05,82,"Chancery Lane, Holborn",20:05:00,20:24:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Chancery Lane,Holborn,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Dagelijkse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124797997,600,17768,2022-09-02,374,"Waterloo Station 1, Waterloo",2022-09-02,82,"Chancery Lane, Holborn",19:30:00,19:40:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Chancery Lane,Holborn,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Kleine rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124744265,1200,20885,2022-09-01,91,"Walnut Tree Walk, Vauxhall",2022-09-01,82,"Chancery Lane, Holborn",13:11:00,13:31:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Chancery Lane,Holborn,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Dagelijkse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124750232,1560,6733,2022-09-01,428,"Exhibition Road, Knightsbridge",2022-09-01,82,"Chancery Lane, Holborn",16:25:00,16:51:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Chancery Lane,Holborn,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Meerdere daagse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124759965,1200,23689,2022-09-01,163,"Sloane Avenue, Knightsbridge",2022-09-01,82,"Chancery Lane, Holborn",18:59:00,19:19:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Chancery Lane,Holborn,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Dagelijkse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124763609,900,21981,2022-09-01,178,"Warwick Square, Pimlico",2022-09-01,82,"Chancery Lane, Holborn",20:20:00,20:35:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Chancery Lane,Holborn,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Dagelijkse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124761498,1500,18221,2022-09-01,503,"Cleveland Way, Stepney",2022-09-01,82,"Chancery Lane, Holborn",19:27:00,19:52:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Chancery Lane,Holborn,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Meerdere daagse rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124798352,420,18209,2022-09-02,64,"William IV Street, Strand",2022-09-02,82,"Chancery Lane, Holborn",19:39:00,19:46:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Chancery Lane,Holborn,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Kleine rit,541,City of London, ,31085,8066,4071,32778,8195,4038,1729.01,531096,181642,51.518493835819875,-0.1119620267624171,1,WC1V 6DR,51.51849554232616,-0.1119364036317358,84
124797763,240,20022,2022-09-02,543,"Lansdowne Walk, Ladbroke Grove",2022-09-02,398,"Holland Park, Kensington",19:26:00,19:30:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Holland Park,Kensington,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Kleine rit,608,Kensington and Chelsea, ,6091,3888,2601,5447,3879,2663,432.38,524564,180215,51.50714614814041,-0.2065577754123284,2,W11 3RB,51.50714745517448,-0.20653388336623946,622
124785769,1500,19817,2022-09-02,514,"Portman Square, Marylebone",2022-09-02,398,"Holland Park, Kensington",15:44:00,16:09:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Holland Park,Kensington,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Meerdere daagse rit,608,Kensington and Chelsea, ,6091,3888,2601,5447,3879,2663,432.38,524564,180215,51.50714614814041,-0.2065577754123284,2,W11 3RB,51.50714745517448,-0.20653388336623946,622
124859274,720,11252,2022-09-04,807,"Bevington Road West, North Kensington",2022-09-04,398,"Holland Park, Kensington",14:31:00,14:43:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Holland Park,Kensington,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Dagelijkse rit,608,Kensington and Chelsea, ,6091,3888,2601,5447,3879,2663,432.38,524564,180215,51.50714614814041,-0.2065577754123284,2,W11 3RB,51.50714745517448,-0.20653388336623946,622
124823890,540,12062,2022-09-03,151,"Chepstow Villas, Notting Hill",2022-09-03,398,"Holland Park, Kensington",15:17:00,15:26:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Holland Park,Kensington,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Kleine rit,608,Kensington and Chelsea, ,6091,3888,2601,5447,3879,2663,432.38,524564,180215,51.50714614814041,-0.2065577754123284,2,W11 3RB,51.50714745517448,-0.20653388336623946,622
124692346,540,7750,2022-08-31,306,"Rathbone Street, Fitzrovia",2022-08-31,121,"Baker Street, Marylebone",07:53:00,08:02:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124918654,1920,18257,2022-09-06,659,"Blackfriars Station, St. Paul's",2022-09-06,121,"Baker Street, Marylebone",08:07:00,08:39:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Baker Street,Marylebone,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Meerdere daagse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124807930,1080,20718,2022-09-03,589,"Drayton Gardens, West Chelsea",2022-09-03,121,"Baker Street, Marylebone",08:55:00,09:13:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Baker Street,Marylebone,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124695055,960,10175,2022-08-31,360,"Howick Place, Westminster",2022-08-31,121,"Baker Street, Marylebone",08:34:00,08:50:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124693913,180,14610,2022-08-31,396,"Shouldham Street, Marylebone",2022-08-31,121,"Baker Street, Marylebone",08:19:00,08:22:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124731498,600,20062,2022-09-01,47,"Warwick Avenue Station, Maida Vale",2022-09-01,121,"Baker Street, Marylebone",07:18:00,07:28:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Baker Street,Marylebone,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124891674,240,18115,2022-09-05,201,"Dorset Square, Marylebone",2022-09-05,121,"Baker Street, Marylebone",13:03:00,13:07:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Baker Street,Marylebone,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124691338,900,17705,2022-08-31,622,"Lansdowne Road, Ladbroke Grove",2022-08-31,121,"Baker Street, Marylebone",07:33:00,07:48:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124692708,1440,16469,2022-08-31,252,"Jubilee Gardens, South Bank",2022-08-31,121,"Baker Street, Marylebone",08:01:00,08:25:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Meerdere daagse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124919386,480,14638,2022-09-06,313,"Wells Street, Fitzrovia",2022-09-06,121,"Baker Street, Marylebone",08:17:00,08:25:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Baker Street,Marylebone,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124886556,1380,15600,2022-09-05,426,"Vincent Street, Pimlico",2022-09-05,121,"Baker Street, Marylebone",09:28:00,09:51:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Baker Street,Marylebone,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124772708,900,23665,2022-09-02,167,"Eccleston Place, Victoria",2022-09-02,121,"Baker Street, Marylebone",08:41:00,08:56:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Baker Street,Marylebone,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124695261,540,18171,2022-08-31,313,"Wells Street, Fitzrovia",2022-08-31,121,"Baker Street, Marylebone",08:37:00,08:46:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124735693,180,18580,2022-09-01,99,"Old Quebec Street, Marylebone",2022-09-01,121,"Baker Street, Marylebone",08:33:00,08:36:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Baker Street,Marylebone,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124689704,540,22186,2022-08-31,228,"St. James's Square, St. James's",2022-08-31,121,"Baker Street, Marylebone",06:38:00,06:47:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124739597,300,8661,2022-09-01,315,"The Tennis Courts, The Regent's Park",2022-09-01,121,"Baker Street, Marylebone",09:55:00,10:00:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Baker Street,Marylebone,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124916614,900,22531,2022-09-06,622,"Lansdowne Road, Ladbroke Grove",2022-09-06,121,"Baker Street, Marylebone",07:34:00,07:49:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Baker Street,Marylebone,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124847634,240,20103,2022-09-04,348,"Grosvenor Square, Mayfair",2022-09-04,121,"Baker Street, Marylebone",09:46:00,09:50:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Baker Street,Marylebone,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124695948,1320,9170,2022-08-31,218,"St. Luke's Church, Chelsea",2022-08-31,121,"Baker Street, Marylebone",08:46:00,09:08:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124769201,360,21753,2022-09-02,318,"Sackville Street, Mayfair",2022-09-02,121,"Baker Street, Marylebone",07:05:00,07:11:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Baker Street,Marylebone,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124915880,600,19570,2022-09-06,47,"Warwick Avenue Station, Maida Vale",2022-09-06,121,"Baker Street, Marylebone",07:17:00,07:27:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Baker Street,Marylebone,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124693109,1140,15310,2022-08-31,42,"Wenlock Road , Hoxton",2022-08-31,121,"Baker Street, Marylebone",08:07:00,08:26:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124922166,1080,7279,2022-09-06,116,"Little Argyll Street, West End",2022-09-06,121,"Baker Street, Marylebone",08:52:00,09:10:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Baker Street,Marylebone,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124887560,720,21080,2022-09-05,572,"Greenland Road, Camden Town",2022-09-05,121,"Baker Street, Marylebone",10:06:00,10:18:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Baker Street,Marylebone,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124695926,540,23588,2022-08-31,228,"St. James's Square, St. James's",2022-08-31,121,"Baker Street, Marylebone",08:46:00,08:55:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124690829,660,17056,2022-08-31,47,"Warwick Avenue Station, Maida Vale",2022-08-31,121,"Baker Street, Marylebone",07:20:00,07:31:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124780203,660,7245,2022-09-02,381,"Charlotte Street, Fitzrovia",2022-09-02,121,"Baker Street, Marylebone",12:59:00,13:10:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Baker Street,Marylebone,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124935319,420,9792,2022-09-06,208,"Mallory Street, Marylebone",2022-09-06,121,"Baker Street, Marylebone",16:56:00,17:03:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Baker Street,Marylebone,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Kleine rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124707382,780,4244,2022-08-31,402,"Penfold Street, Marylebone",2022-08-31,121,"Baker Street, Marylebone",14:59:00,15:12:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124695581,840,23036,2022-08-31,172,"Sumner Place, South Kensington",2022-08-31,121,"Baker Street, Marylebone",08:41:00,08:55:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Baker Street,Marylebone,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
124737731,1260,12701,2022-09-01,172,"Sumner Place, South Kensington",2022-09-01,121,"Baker Street, Marylebone",09:04:00,09:25:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Baker Street,Marylebone,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Dagelijkse rit,511,City of Westminster, ,47116,29088,22260,44913,27901,20754,3388.25,527965,182078,51.52312936605881,-0.1569041929861845,1,NW1 5LA,51.52313108110813,-0.15687914694870797,257
